#NTIMES: 108
#NSTAGES: 9
#TIMES[d]: 2.037028e+00 2.112455e+00 2.190675e+00 2.271792e+00 2.355913e+00 2.443148e+00 2.533613e+00 2.627428e+00 2.724717e+00 2.825608e+00 2.930235e+00 3.038736e+00 3.151255e+00 3.267940e+00 3.388946e+00 3.514432e+00 3.644565e+00 3.779516e+00 3.919465e+00 4.064595e+00 4.215100e+00 4.371177e+00 4.533034e+00 4.700883e+00 4.874948e+00 5.055458e+00 5.242653e+00 5.436778e+00 5.638092e+00 5.846861e+00 6.063359e+00 6.287873e+00 6.520702e+00 6.762152e+00 7.012541e+00 7.272203e+00 7.541479e+00 7.820726e+00 8.110313e+00 8.410623e+00 8.722052e+00 9.045013e+00 9.379933e+00 9.727255e+00 1.008744e+01 1.046096e+01 1.084831e+01 1.125000e+01 1.166656e+01 1.209856e+01 1.254655e+01 1.301112e+01 1.349289e+01 1.399251e+01 1.451063e+01 1.504793e+01 1.560513e+01 1.618296e+01 1.678218e+01 1.740360e+01 1.804802e+01 1.871630e+01 1.940933e+01 2.012802e+01 2.087333e+01 2.164623e+01 2.244774e+01 2.327894e+01 2.414092e+01 2.503481e+01 2.596181e+01 2.692312e+01 2.792004e+01 2.895387e+01 3.002597e+01 3.113778e+01 3.229075e+01 3.348642e+01 3.472636e+01 3.601222e+01 3.734568e+01 3.872852e+01 4.016256e+01 4.164970e+01 4.319192e+01 4.479123e+01 4.644977e+01 4.816972e+01 4.995336e+01 5.180304e+01 5.372120e+01 5.571040e+01 5.777325e+01 5.991249e+01 6.213094e+01 6.443153e+01 6.681731e+01 6.929144e+01 7.185717e+01 7.451791e+01 7.727716e+01 8.013859e+01 8.310597e+01 8.618323e+01 8.937444e+01 9.268381e+01 9.611572e+01 9.967470e+01 
#
#TIME: 2.037028e+00 
#NVEL: 162
#vel_mid[km/s] si0 si1 si2 si3 si4 si5 si6 si7 si8
2.875008e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.125008e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.375011e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.625012e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.875015e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.125020e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.375025e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.625029e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.875029e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.125029e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.375030e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.625029e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.875027e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.125024e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.375019e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.625017e+03 4.559515e-30 9.830444e-22 1.199702e-13 1.299947e-06 9.992129e-01 7.857888e-04 0.000000e+00 0.000000e+00 0.000000e+00 
6.875017e+03 5.421246e-30 1.177045e-21 1.398454e-13 1.452178e-06 9.995932e-01 4.053725e-04 0.000000e+00 0.000000e+00 0.000000e+00 
7.125017e+03 7.262372e-30 1.556933e-21 1.755902e-13 1.696212e-06 9.998197e-01 1.785748e-04 0.000000e+00 0.000000e+00 0.000000e+00 
7.375020e+03 1.111884e-29 2.305187e-21 2.409505e-13 2.086372e-06 9.999320e-01 6.589883e-05 0.000000e+00 0.000000e+00 0.000000e+00 
7.625021e+03 1.879041e-29 3.725402e-21 3.545668e-13 2.679675e-06 9.999764e-01 2.091454e-05 0.000000e+00 0.000000e+00 0.000000e+00 
7.875023e+03 3.472521e-29 6.491586e-21 5.548874e-13 3.567986e-06 9.999906e-01 5.835267e-06 0.000000e+00 0.000000e+00 0.000000e+00 
8.125025e+03 7.866616e-29 1.352372e-20 9.999936e-13 5.180919e-06 9.999936e-01 1.228564e-06 0.000000e+00 0.000000e+00 0.000000e+00 
8.375030e+03 2.087983e-28 3.223974e-20 2.007984e-12 7.951935e-06 9.999918e-01 2.127983e-07 0.000000e+00 0.000000e+00 0.000000e+00 
8.625034e+03 6.538922e-28 8.865132e-20 4.538948e-12 1.304947e-05 9.999869e-01 3.092158e-08 0.000000e+00 0.000000e+00 0.000000e+00 
8.875032e+03 2.272676e-27 2.688251e-19 1.116858e-11 2.253196e-05 9.999775e-01 3.798616e-09 0.000000e+00 0.000000e+00 0.000000e+00 
9.125029e+03 8.833993e-27 9.079381e-19 3.018281e-11 4.110260e-05 9.999589e-01 3.803525e-10 0.000000e+00 0.000000e+00 0.000000e+00 
9.375026e+03 3.887263e-26 3.484929e-18 9.111698e-11 7.987528e-05 9.999201e-01 2.952427e-11 0.000000e+00 0.000000e+00 0.000000e+00 
9.625020e+03 1.865975e-25 1.464878e-17 2.993699e-10 1.627642e-04 9.998372e-01 1.918292e-12 0.000000e+00 0.000000e+00 0.000000e+00 
9.875013e+03 1.040327e-24 7.148615e-17 1.115881e-09 3.562684e-04 9.996437e-01 9.531487e-14 0.000000e+00 0.000000e+00 0.000000e+00 
1.012500e+04 6.976304e-24 4.191695e-16 4.842028e-09 8.513456e-04 9.991486e-01 3.505888e-15 0.000000e+00 0.000000e+00 0.000000e+00 
1.037500e+04 5.275199e-23 2.792752e-15 2.324251e-08 2.153887e-03 9.978461e-01 1.064775e-16 0.000000e+00 0.000000e+00 0.000000e+00 
1.062501e+04 5.992532e-22 2.739986e-14 1.531355e-07 6.517749e-03 9.934821e-01 1.695880e-18 0.000000e+00 0.000000e+00 0.000000e+00 
1.087502e+04 8.002107e-21 3.200843e-13 1.157330e-06 2.122873e-02 9.787701e-01 1.931087e-20 0.000000e+00 0.000000e+00 0.000000e+00 
1.112502e+04 1.424565e-19 5.048826e-12 1.117306e-05 7.821142e-02 9.217774e-01 1.082390e-22 0.000000e+00 0.000000e+00 0.000000e+00 
1.137501e+04 3.295608e-18 1.066226e-10 1.334647e-04 3.004819e-01 6.993846e-01 1.767102e-25 0.000000e+00 0.000000e+00 0.000000e+00 
1.162501e+04 6.493039e-17 1.943114e-09 1.255428e-03 7.412620e-01 2.574826e-01 4.685863e-29 0.000000e+00 0.000000e+00 0.000000e+00 
1.187501e+04 2.506266e-15 6.023680e-08 1.330913e-02 9.679370e-01 1.875378e-02 7.968196e-35 0.000000e+00 0.000000e+00 0.000000e+00 
1.212501e+04 2.135539e-13 3.739524e-06 1.939703e-01 8.057229e-01 3.030786e-04 5.949667e-43 0.000000e+00 0.000000e+00 0.000000e+00 
1.237501e+04 7.579093e-10 2.364028e-03 9.973559e-01 2.800308e-04 2.404612e-13 9.608302e-73 0.000000e+00 0.000000e+00 0.000000e+00 
1.262501e+04 1.858578e-05 9.359268e-01 6.405457e-02 3.130819e-13 9.237576e-33 7.876831e-131 0.000000e+00 0.000000e+00 0.000000e+00 
1.287501e+04 6.063389e-04 9.993140e-01 7.967992e-05 4.496310e-22 1.410371e-49 6.569676e-177 0.000000e+00 0.000000e+00 0.000000e+00 
1.312501e+04 7.380608e-02 9.261939e-01 3.407446e-09 2.104986e-35 5.275622e-75 3.302197e-247 0.000000e+00 0.000000e+00 0.000000e+00 
1.337501e+04 5.114613e-01 4.885387e-01 6.461318e-12 2.449857e-43 5.000000e-90 6.174785e-289 0.000000e+00 0.000000e+00 0.000000e+00 
1.362501e+04 9.911361e-01 8.863945e-03 2.688886e-18 8.051026e-60 2.532556e-120 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.387500e+04 9.999830e-01 1.703548e-05 7.665968e-27 9.846510e-81 4.906220e-158 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.412500e+04 1.000000e+00 8.029740e-11 1.027881e-45 2.026022e-130 3.011152e-250 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.437500e+04 1.000000e+00 2.044534e-18 6.740891e-73 2.186235e-202 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.462500e+04 1.000000e+00 1.534216e-21 4.017660e-84 3.752759e-232 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.487500e+04 1.000000e+00 1.602410e-21 4.385542e-84 4.265060e-232 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.512500e+04 1.000000e+00 1.671916e-21 4.776903e-84 4.855643e-232 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.537500e+04 1.000000e+00 1.742857e-21 5.200000e-84 5.514286e-232 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.562501e+04 1.000000e+00 1.822430e-21 5.669782e-84 6.292835e-232 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.587500e+04 1.000000e+00 1.904762e-21 6.190476e-84 7.176871e-232 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.612500e+04 1.000000e+00 1.985185e-21 6.740741e-84 8.148148e-232 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.637500e+04 1.000000e+00 2.080972e-21 7.368421e-84 9.311741e-232 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.662500e+04 1.000000e+00 2.167401e-21 8.017621e-84 1.057269e-231 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.687500e+04 1.000000e+00 2.264423e-21 8.750000e-84 1.206731e-231 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.712500e+04 1.000000e+00 2.361257e-21 9.528796e-84 1.371728e-231 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.737501e+04 1.000000e+00 2.468571e-21 1.040000e-83 1.560000e-231 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.762501e+04 1.000000e+00 2.571429e-21 1.130435e-83 1.770186e-231 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.787501e+04 1.000000e+00 2.693878e-21 1.238095e-83 2.027211e-231 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.812500e+04 1.000000e+00 2.814815e-21 1.348148e-83 2.303704e-231 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.837501e+04 1.000000e+00 2.935484e-21 1.467742e-83 2.620968e-231 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.862501e+04 1.000000e+00 3.052632e-21 1.596491e-83 2.973684e-231 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.887501e+04 1.000000e+00 3.211538e-21 1.750000e-83 3.403846e-231 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.912501e+04 1.000000e+00 3.333333e-21 1.901776e-83 3.866249e-231 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.937501e+04 1.000000e+00 3.485194e-21 2.072893e-83 4.396355e-231 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.962501e+04 1.000000e+00 3.639752e-21 2.260870e-83 5.006211e-231 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.987501e+04 1.000000e+00 3.802436e-21 2.462788e-83 5.696888e-231 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.012501e+04 1.000000e+00 3.967552e-21 2.684366e-83 6.474926e-231 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.037501e+04 1.000000e+00 4.138486e-21 2.930757e-83 7.391304e-231 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.062501e+04 1.000000e+00 4.333333e-21 3.192982e-83 8.403509e-231 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.087500e+04 1.000000e+00 4.512428e-21 3.479924e-83 9.560229e-231 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.112500e+04 1.000000e+00 4.708333e-21 3.791667e-83 1.087500e-230 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.137501e+04 1.000000e+00 4.931818e-21 4.136364e-83 1.238636e-230 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.162501e+04 1.000000e+00 5.123762e-21 4.504950e-83 1.408416e-230 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.187500e+04 1.000000e+00 5.378378e-21 4.918919e-83 1.605405e-230 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.212501e+04 1.000000e+00 5.588235e-21 5.352941e-83 1.823529e-230 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.237501e+04 1.000000e+00 5.852090e-21 5.852090e-83 2.083601e-230 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.262501e+04 1.000000e+00 6.118881e-21 6.363636e-83 2.363636e-230 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.287500e+04 1.000000e+00 6.374046e-21 6.946565e-83 2.694656e-230 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.312500e+04 1.000000e+00 6.666667e-21 7.583333e-83 3.070833e-230 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.337500e+04 1.000000e+00 6.954545e-21 8.272727e-83 3.500000e-230 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.362500e+04 1.000000e+00 7.277228e-21 9.009901e-83 3.980198e-230 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.387500e+04 1.000000e+00 7.621622e-21 9.837838e-83 4.535135e-230 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.412499e+04 1.000000e+00 7.941176e-21 1.070588e-82 5.152941e-230 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.437499e+04 1.000000e+00 8.269231e-21 1.166667e-82 5.865385e-230 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.462499e+04 1.000000e+00 8.671329e-21 1.272727e-82 6.685315e-230 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.487499e+04 1.000000e+00 9.007634e-21 1.389313e-82 7.618321e-230 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.512498e+04 1.000000e+00 9.416667e-21 1.516667e-82 8.666667e-230 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.537498e+04 1.000000e+00 9.909091e-21 1.654545e-82 9.909091e-230 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.562498e+04 1.000000e+00 1.029703e-20 1.801980e-82 1.128713e-229 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.587498e+04 1.000000e+00 1.069892e-20 1.956989e-82 1.279570e-229 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.612497e+04 1.000000e+00 1.117233e-20 2.133646e-82 1.453693e-229 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.637497e+04 1.000000e+00 1.167519e-20 2.327366e-82 1.649616e-229 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.662497e+04 1.000000e+00 1.218968e-20 2.538354e-82 1.882845e-229 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.687497e+04 1.000000e+00 1.273556e-20 2.765957e-82 2.142857e-229 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.712497e+04 1.000000e+00 1.327815e-20 3.013245e-82 2.433775e-229 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.737497e+04 1.000000e+00 1.386282e-20 3.285199e-82 2.779783e-229 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.762497e+04 1.000000e+00 1.448819e-20 3.582677e-82 3.149606e-229 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.787497e+04 1.000000e+00 1.512876e-20 3.905579e-82 3.605150e-229 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.812497e+04 1.000000e+00 1.580796e-20 4.262295e-82 4.098361e-229 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.837497e+04 1.000000e+00 1.647959e-20 4.642857e-82 4.668367e-229 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.862497e+04 1.000000e+00 1.724234e-20 5.069638e-82 5.320334e-229 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.887497e+04 1.000000e+00 1.796970e-20 5.515152e-82 6.030303e-229 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.912498e+04 1.000000e+00 1.880795e-20 6.026490e-82 6.887417e-229 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.937498e+04 1.000000e+00 1.963899e-20 6.570397e-82 7.833935e-229 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.962498e+04 1.000000e+00 2.051181e-20 7.165354e-82 8.937008e-229 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.987498e+04 1.000000e+00 2.141631e-20 7.811159e-82 1.017167e-228 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.012498e+04 1.000000e+00 2.233645e-20 8.504673e-82 1.154206e-228 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.037497e+04 1.000000e+00 2.336735e-20 9.285714e-82 1.316327e-228 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.062497e+04 1.000000e+00 2.433333e-20 1.011111e-81 1.494444e-228 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.087497e+04 1.000000e+00 2.545455e-20 1.103030e-81 1.703030e-228 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.112498e+04 1.000000e+00 2.644737e-20 1.197368e-81 1.934211e-228 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.137498e+04 1.000000e+00 2.769784e-20 1.309353e-81 2.208633e-228 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.162498e+04 1.000000e+00 2.882812e-20 1.421875e-81 2.500000e-228 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.187499e+04 1.000000e+00 3.017094e-20 1.555556e-81 2.854701e-228 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.212499e+04 1.000000e+00 3.158879e-20 1.700935e-81 3.261682e-228 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.237499e+04 1.000000e+00 3.292683e-20 1.849593e-81 3.699187e-228 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.262499e+04 1.000000e+00 3.433001e-20 2.015504e-81 4.219269e-228 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.287499e+04 1.000000e+00 3.586957e-20 2.198068e-81 4.794686e-228 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.312499e+04 1.000000e+00 3.750000e-20 2.394737e-81 5.460526e-228 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.337499e+04 1.000000e+00 3.916786e-20 2.611191e-81 6.212339e-228 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.362499e+04 1.000000e+00 4.084507e-20 2.848200e-81 7.073552e-228 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.387499e+04 1.000000e+00 4.266212e-20 3.105802e-81 8.054608e-228 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.412499e+04 1.000000e+00 4.442379e-20 3.382900e-81 9.163569e-228 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.437499e+04 1.000000e+00 4.645030e-20 3.691684e-81 1.044625e-227 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.462499e+04 1.000000e+00 4.867257e-20 4.026549e-81 1.190265e-227 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.487500e+04 1.000000e+00 5.060241e-20 4.385542e-81 1.351807e-227 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.512500e+04 1.000000e+00 5.275591e-20 4.776903e-81 1.538058e-227 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.537500e+04 1.000000e+00 5.530086e-20 5.214900e-81 1.753582e-227 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.562500e+04 1.000000e+00 5.781250e-20 5.687500e-81 1.996875e-227 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.587500e+04 1.000000e+00 6.020408e-20 6.190476e-81 2.268707e-227 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.612499e+04 1.000000e+00 6.282528e-20 6.765799e-81 2.587361e-227 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.637499e+04 1.000000e+00 6.558704e-20 7.368421e-81 2.943320e-227 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.662499e+04 1.000000e+00 6.828194e-20 8.017621e-81 3.343612e-227 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.687499e+04 1.000000e+00 7.163462e-20 8.750000e-81 3.812500e-227 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.712499e+04 1.000000e+00 7.486911e-20 9.528796e-81 4.335079e-227 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
